ID Value,ID Type,Marketplace ID,Is FBA?,Currency Code,Listing Price,Shipping Price
B0006781N0,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B0044ZSZOU,ASIN,ATVPDKIKX0DER,FALSE,USD,309.98,0
B08XVVB2TL,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08XVX53KH,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08XWCWG2D,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08XW9HYYT,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08XW1T4Y8,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08XW4WPRT,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B0BNJWTH1B,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B0BNJWSPFV,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B00I07F42Y,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B008MLESS4,ASIN,ATVPDKIKX0DER,FALSE,USD,189.98,0
B08FYRVMG2,ASIN,ATVPDKIKX0DER,FALSE,USD,219.96,0
B08FYRFCLF,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYS314D,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYR4N7M,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYRWKS9,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYRXFCS,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYSD6QW,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYSZHWM,ASIN,ATVPDKIKX0DER,FALSE,USD,219.99,0
B08FYS7KZQ,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYSBNMN,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYR74ZX,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B08FYSKLLK,ASIN,ATVPDKIKX0DER,FALSE,USD,219.98,0
B0CD37YN18,ASIN,ATVPDKIKX0DER,FALSE,USD,420.98,0
B0CF6CP3DB,ASIN,ATVPDKIKX0DER,FALSE,USD,442.98,0
B0CF723VSK,ASIN,ATVPDKIKX0DER,FALSE,USD,442.98,0
B0CF6FYYZ4,ASIN,ATVPDKIKX0DER,FALSE,USD,451,0
B08LR178VX,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B08LR33Y39,ASIN,ATVPDKIKX0DER,FALSE,USD,339.98,0
B08LQYR5SD,ASIN,ATVPDKIKX0DER,FALSE,USD,339.98,0
B08LQVQ4XF,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B08LQXQSX8,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B08LRMQFC4,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B08LQZLCNM,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B08LQX67NY,ASIN,ATVPDKIKX0DER,FALSE,USD,329.98,0
B07XKWK28S,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07X5MB6R9,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07X4JPBMV,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07X6JD79G,ASIN,ATVPDKIKX0DER,FALSE,USD,299.99,0
B07WVZZFNP,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07WSSBFJY,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07WSS9FNZ,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B07WDYZCGP,ASIN,ATVPDKIKX0DER,FALSE,USD,299.98,0
B08FYT2K9Z,ASIN,ATVPDKIKX0DER,FALSE,USD,319.98,0
B08XWLXQ21,ASIN,ATVPDKIKX0DER,FALSE,USD,169,0
B08XLVQVBL,ASIN,ATVPDKIKX0DER,FALSE,USD,169.94,0
B071K6LTVQ,ASIN,ATVPDKIKX0DER,FALSE,USD,79.95,0
B0BFBQBGYV,ASIN,ATVPDKIKX0DER,FALSE,USD,469.98,0
B08DJB7V4J,ASIN,ATVPDKIKX0DER,FALSE,USD,235,0
B08DJ8Z798,ASIN,ATVPDKIKX0DER,FALSE,USD,259,0
B071X4PKQZ,ASIN,ATVPDKIKX0DER,FALSE,USD,39.95,0
B0CM9QWPCP,ASIN,ATVPDKIKX0DER,FALSE,USD,328.99,0
B0CMDGD5FK,ASIN,ATVPDKIKX0DER,FALSE,USD,368.99,0
B01A02EZTY,ASIN,ATVPDKIKX0DER,FALSE,USD,529,0
B08Y77VSC6,ASIN,ATVPDKIKX0DER,FALSE,USD,529.94,0
B019KP9H4K,ASIN,ATVPDKIKX0DER,FALSE,USD,559,0
B08Y796213,ASIN,ATVPDKIKX0DER,FALSE,USD,559.94,0
B09RLNZPDB,ASIN,ATVPDKIKX0DER,FALSE,USD,559,0
B09CXSW9XL,ASIN,ATVPDKIKX0DER,FALSE,USD,559,0
B01ANYTF30,ASIN,ATVPDKIKX0DER,FALSE,USD,589,0
B09CXVRDFC,ASIN,ATVPDKIKX0DER,FALSE,USD,589.94,0
B019KXLKCO,ASIN,ATVPDKIKX0DER,FALSE,USD,619.94,0
B09L5FNGQ3,ASIN,ATVPDKIKX0DER,FALSE,USD,619.94,0
B0B1RQ2RS1,ASIN,ATVPDKIKX0DER,FALSE,USD,619.94,0
B09GL1MXFL,ASIN,ATVPDKIKX0DER,FALSE,USD,619.94,0
B079VRB13R,ASIN,ATVPDKIKX0DER,FALSE,USD,519.94,0
B0839LSX39,ASIN,ATVPDKIKX0DER,FALSE,USD,519.94,0
B09MR8WY6F,ASIN,ATVPDKIKX0DER,FALSE,USD,519,0
B09MR9CHF3,ASIN,ATVPDKIKX0DER,FALSE,USD,519.94,0
B09M9CCB7V,ASIN,ATVPDKIKX0DER,FALSE,USD,519.94,0
B0BHXFQZ31,ASIN,ATVPDKIKX0DER,FALSE,USD,799.94,0
B0BLFPR18K,ASIN,ATVPDKIKX0DER,FALSE,USD,799.94,0
B0BFC38BLX,ASIN,ATVPDKIKX0DER,FALSE,USD,819.94,0
B0C4FWM1S1,ASIN,ATVPDKIKX0DER,FALSE,USD,819.94,0
B0BFC4Q2TL,ASIN,ATVPDKIKX0DER,FALSE,USD,819.94,0
B0BFC5VP13,ASIN,ATVPDKIKX0DER,FALSE,USD,819.94,0
B0BG3DN76N,ASIN,ATVPDKIKX0DER,FALSE,USD,859.94,0
B0BG3F12Y7,ASIN,ATVPDKIKX0DER,FALSE,USD,859.94,0
B0BG48KD71,ASIN,ATVPDKIKX0DER,FALSE,USD,859.94,0
B0BG3B6JG7,ASIN,ATVPDKIKX0DER,FALSE,USD,859.94,0
B0BN6WR16W,ASIN,ATVPDKIKX0DER,FALSE,USD,889.94,0
B0BN6WLCX9,ASIN,ATVPDKIKX0DER,FALSE,USD,889.94,0
B0BN76TD2K,ASIN,ATVPDKIKX0DER,FALSE,USD,919.94,0
B0BN6WJC5V,ASIN,ATVPDKIKX0DER,FALSE,USD,919.94,0
B0BN6T5L8C,ASIN,ATVPDKIKX0DER,FALSE,USD,919.94,0
B0BN6VL9QZ,ASIN,ATVPDKIKX0DER,FALSE,USD,949.94,0
B0BN6W146D,ASIN,ATVPDKIKX0DER,FALSE,USD,949.94,0
B0BN6VHML3,ASIN,ATVPDKIKX0DER,FALSE,USD,889.94,0
B0BTJXG7FT,ASIN,ATVPDKIKX0DER,FALSE,USD,889.94,0
B000LEXZAM,ASIN,ATVPDKIKX0DER,FALSE,USD,17.99,0
B000LF01H6,ASIN,ATVPDKIKX0DER,FALSE,USD,16.99,0
B01KYALNJW,ASIN,ATVPDKIKX0DER,FALSE,USD,29.95,0
B077YVN7Y4,ASIN,ATVPDKIKX0DER,FALSE,USD,11.95,0
B07NCX8PTF,ASIN,ATVPDKIKX0DER,FALSE,USD,34.95,0
B07NCVYVKC,ASIN,ATVPDKIKX0DER,FALSE,USD,39.95,0
B09THQL2VP,ASIN,ATVPDKIKX0DER,FALSE,USD,229,0
B0714BJ7CL,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B071HTLNHV,ASIN,ATVPDKIKX0DER,FALSE,USD,18.99,0
B075QKZJQL,ASIN,ATVPDKIKX0DER,FALSE,USD,16.99,0
B07F2ZS7SB,ASIN,ATVPDKIKX0DER,FALSE,USD,16.99,0
B073SCP381,ASIN,ATVPDKIKX0DER,FALSE,USD,34.99,0
B0CLFPFFQH,ASIN,ATVPDKIKX0DER,FALSE,USD,199.99,0
B0CHCS9MFF,ASIN,ATVPDKIKX0DER,FALSE,USD,225.99,0
B07BRYQ52B,ASIN,ATVPDKIKX0DER,TRUE,USD,138.54,0
B07BS17HYQ,ASIN,ATVPDKIKX0DER,FALSE,USD,169.99,0
B07BRZD7Y1,ASIN,ATVPDKIKX0DER,FALSE,USD,169.99,0
B07BS57JV5,ASIN,ATVPDKIKX0DER,FALSE,USD,159.99,0
B07M9S8CTG,ASIN,ATVPDKIKX0DER,FALSE,USD,89.99,0
B07F2NVXQ8,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07F2NVXQ8,ASIN,ATVPDKIKX0DER,FALSE,USD,115.99,0
B07F7NGCTY,ASIN,ATVPDKIKX0DER,FALSE,USD,115.99,0
B07F2KMBHP,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07F7771X5,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07F7771X5,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07F9SVRHJ,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07F9SVRHJ,ASIN,ATVPDKIKX0DER,FALSE,USD,115.99,0
B07FB59RJL,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07FJLDMS6,ASIN,ATVPDKIKX0DER,TRUE,USD,115.99,0
B07FJLDMS6,ASIN,ATVPDKIKX0DER,FALSE,USD,102.28,0
B07BRWTZ76,ASIN,ATVPDKIKX0DER,FALSE,USD,89.99,0
B07BGC55V7,ASIN,ATVPDKIKX0DER,FALSE,USD,89.99,0
B07BGBK6S2,ASIN,ATVPDKIKX0DER,FALSE,USD,89.99,0
B07BRVGLT9,ASIN,ATVPDKIKX0DER,FALSE,USD,89.99,0
B07L9LG3Z4,ASIN,ATVPDKIKX0DER,FALSE,USD,69.99,0
B0B9HT6KGX,ASIN,ATVPDKIKX0DER,TRUE,USD,179.99,0
B0B9HQ4TXQ,ASIN,ATVPDKIKX0DER,TRUE,USD,179.99,0
B0B9HS4SC8,ASIN,ATVPDKIKX0DER,TRUE,USD,179.99,0
B0B9HPGJ5N,ASIN,ATVPDKIKX0DER,TRUE,USD,169.99,0
B001AI69KG,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B001AI69KG,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B001AI4HNC,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B001AI4HNC,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B00KOLSUR0,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B005W3CNXC,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B00BPWM2KI,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KNXH5H,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KLB2YF,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B084KLB2YF,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KLYC6B,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B084KTQ4S4,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KM7VMS,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KLMK47,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KHY7F1,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B084KHY7F1,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KGJ5KL,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B084KGJ5KL,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KLYC68,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KP86LR,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KHY7F4,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084KXY9M2,ASIN,ATVPDKIKX0DER,FALSE,USD,124.99,0
B084L2999D,ASIN,ATVPDKIKX0DER,TRUE,USD,124.99,0
B084KQFSXR,ASIN,ATVPDKIKX0DER,FALSE,USD,114.99,0
B084KYW7XB,ASIN,ATVPDKIKX0DER,FALSE,USD,114.99,0
B084KN9QNM,ASIN,ATVPDKIKX0DER,FALSE,USD,114.99,0
B084KL92QN,ASIN,ATVPDKIKX0DER,FALSE,USD,114.99,0
B084KNXH59,ASIN,ATVPDKIKX0DER,TRUE,USD,94.99,0
B084KXM3FV,ASIN,ATVPDKIKX0DER,TRUE,USD,87.29,0
B084KV6QB4,ASIN,ATVPDKIKX0DER,TRUE,USD,99.99,0
B084KGJJG2,ASIN,ATVPDKIKX0DER,TRUE,USD,109.99,0
B084KHDRL6,ASIN,ATVPDKIKX0DER,TRUE,USD,129.99,0
B084KQFSYM,ASIN,ATVPDKIKX0DER,TRUE,USD,144.99,0
B084KV6QBD,ASIN,ATVPDKIKX0DER,TRUE,USD,111.72,0
B084KLB2YV,ASIN,ATVPDKIKX0DER,FALSE,USD,144.99,0
B084KYW7Y8,ASIN,ATVPDKIKX0DER,FALSE,USD,144.99,0
B084KM7VNF,ASIN,ATVPDKIKX0DER,FALSE,USD,144.99,0
B084KTQ4SH,ASIN,ATVPDKIKX0DER,FALSE,USD,144.99,0
B084KGV66G,ASIN,ATVPDKIKX0DER,TRUE,USD,71.99,0
B084L2PKJR,ASIN,ATVPDKIKX0DER,TRUE,USD,99.99,0
B084KS3BPP,ASIN,ATVPDKIKX0DER,TRUE,USD,99.99,0
B0CP6B9SMP,ASIN,ATVPDKIKX0DER,FALSE,USD,4999.99,124.99
B0CLTYX9DN,ASIN,ATVPDKIKX0DER,FALSE,USD,2899.99,124.99
B0CLV1MQRM,ASIN,ATVPDKIKX0DER,FALSE,USD,2599.99,124.99
B08JHC1KFH,ASIN,ATVPDKIKX0DER,FALSE,USD,2999.99,124.99
B0754VX5J6,ASIN,ATVPDKIKX0DER,FALSE,USD,1199.99,449
B0754R8VLZ,ASIN,ATVPDKIKX0DER,FALSE,USD,1199.99,449
B07MDLLH5M,ASIN,ATVPDKIKX0DER,FALSE,USD,1199.99,449
B0754JPPL5,ASIN,ATVPDKIKX0DER,FALSE,USD,1199.99,449
B07M9ZN8M5,ASIN,ATVPDKIKX0DER,FALSE,USD,1199.99,449
B0754TT42Y,ASIN,ATVPDKIKX0DER,FALSE,USD,1299.99,449
B079TF15ZS,ASIN,ATVPDKIKX0DER,FALSE,USD,1099.99,449
B07M9S81YV,ASIN,ATVPDKIKX0DER,FALSE,USD,1099.99,449
B00AK9LMX0,ASIN,ATVPDKIKX0DER,FALSE,USD,27.99,0
B00MEKJB22,ASIN,ATVPDKIKX0DER,FALSE,USD,27.99,0
B00FHSRY7M,ASIN,ATVPDKIKX0DER,FALSE,USD,17.99,0
B00AQVDRKS,ASIN,ATVPDKIKX0DER,FALSE,USD,39.99,0
B01C3GW17S,ASIN,ATVPDKIKX0DER,FALSE,USD,27.99,0
B00IEAKBJS,ASIN,ATVPDKIKX0DER,FALSE,USD,10.99,0
B018RCRI4I,ASIN,ATVPDKIKX0DER,FALSE,USD,15.99,0
B018RBJPEK,ASIN,ATVPDKIKX0DER,FALSE,USD,15.99,0
B07R9ZBY3L,ASIN,ATVPDKIKX0DER,FALSE,USD,39.99,0
B08KYKLYHF,ASIN,ATVPDKIKX0DER,FALSE,USD,24.99,0
B00IUI2A02,ASIN,ATVPDKIKX0DER,FALSE,USD,28.99,0
B01N1ST47C,ASIN,ATVPDKIKX0DER,FALSE,USD,28.99,0
B018REHMHO,ASIN,ATVPDKIKX0DER,FALSE,USD,17.99,0
B00SHO182U,ASIN,ATVPDKIKX0DER,FALSE,USD,16.99,0
B07R4N8FV1,ASIN,ATVPDKIKX0DER,FALSE,USD,23.99,0
B00JCT9C0O,ASIN,ATVPDKIKX0DER,FALSE,USD,38.99,0
B0BQWXD666,ASIN,ATVPDKIKX0DER,FALSE,USD,37.99,0
B08G8ZD7MF,ASIN,ATVPDKIKX0DER,FALSE,USD,29.99,0
B003OARLIC,ASIN,ATVPDKIKX0DER,FALSE,USD,109.95,0
B09L8NQHZ4,ASIN,ATVPDKIKX0DER,FALSE,USD,49.95,0
B0BN4XZPYG,ASIN,ATVPDKIKX0DER,FALSE,USD,329.95,0
B0BN4NLKYD,ASIN,ATVPDKIKX0DER,FALSE,USD,79.95,0
B0CCF2ZQFZ,ASIN,ATVPDKIKX0DER,FALSE,USD,579.95,0
B09MZFSVNT,ASIN,ATVPDKIKX0DER,FALSE,USD,79.95,0
B09MZDYN6K,ASIN,ATVPDKIKX0DER,FALSE,USD,89.95,0
B09MZF5CPL,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B09LHVMJHT,ASIN,ATVPDKIKX0DER,FALSE,USD,129.95,0
B09LHTNL5L,ASIN,ATVPDKIKX0DER,FALSE,USD,139.95,0
B09LHV8S31,ASIN,ATVPDKIKX0DER,FALSE,USD,149.95,0
B09LHVZF4S,ASIN,ATVPDKIKX0DER,FALSE,USD,159.94,0
B09LHVVHQM,ASIN,ATVPDKIKX0DER,FALSE,USD,225.95,0
B09LHV7H36,ASIN,ATVPDKIKX0DER,FALSE,USD,259.95,0
B09LHWSL77,ASIN,ATVPDKIKX0DER,FALSE,USD,279.95,0
B0C1ZSHSCZ,ASIN,ATVPDKIKX0DER,FALSE,USD,850,0
B0C1ZR12Y9,ASIN,ATVPDKIKX0DER,FALSE,USD,950,0
B0BZK328KK,ASIN,ATVPDKIKX0DER,FALSE,USD,1799,124.99
B07ZRV2DGN,ASIN,ATVPDKIKX0DER,FALSE,USD,149.95,0
B07M95N2HX,ASIN,ATVPDKIKX0DER,FALSE,USD,169.95,0
B01M16KHMJ,ASIN,ATVPDKIKX0DER,FALSE,USD,39.95,0
B07117DNV5,ASIN,ATVPDKIKX0DER,FALSE,USD,39.95,0
B01NCJ0G8S,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B07YDY3527,ASIN,ATVPDKIKX0DER,FALSE,USD,89.95,0
B09X28SJ37,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B0BLZQR2VY,ASIN,ATVPDKIKX0DER,FALSE,USD,99.95,0
B08WRQ25J5,ASIN,ATVPDKIKX0DER,FALSE,USD,194.95,0
B074MJ6J9X,ASIN,ATVPDKIKX0DER,FALSE,USD,19.15,0
B074MJ77PK,ASIN,ATVPDKIKX0DER,FALSE,USD,19.15,0
B075QNP7NG,ASIN,ATVPDKIKX0DER,FALSE,USD,19.15,0
B07WHDS4Y7,ASIN,ATVPDKIKX0DER,FALSE,USD,169,9.99
B00CP2403Y,ASIN,ATVPDKIKX0DER,FALSE,USD,36.99,9.99
B00O8AU86Y,ASIN,ATVPDKIKX0DER,FALSE,USD,529,9.99
B07D469Y9T,ASIN,ATVPDKIKX0DER,FALSE,USD,455,9.99
B0192AYA4K,ASIN,ATVPDKIKX0DER,FALSE,USD,31.99,9.99
B071DH2QCS,ASIN,ATVPDKIKX0DER,FALSE,USD,41.99,9.99
B07572QC2Q,ASIN,ATVPDKIKX0DER,FALSE,USD,169,9.99
B004CGB5KW,ASIN,ATVPDKIKX0DER,FALSE,USD,310,9.99
B07P6MTCFL,ASIN,ATVPDKIKX0DER,FALSE,USD,255,9.99
B07PXBTVZ4,ASIN,ATVPDKIKX0DER,FALSE,USD,255,9.99
B00CP240QQ,ASIN,ATVPDKIKX0DER,FALSE,USD,25.99,9.99
B011YRJEJA,ASIN,ATVPDKIKX0DER,FALSE,USD,265,0
B085118DMP,ASIN,ATVPDKIKX0DER,FALSE,USD,245,9.99
B004CGBD86,ASIN,ATVPDKIKX0DER,FALSE,USD,20.99,9.99
B00DVILZBQ,ASIN,ATVPDKIKX0DER,FALSE,USD,317,9.99
B004CG9Q0I,ASIN,ATVPDKIKX0DER,FALSE,USD,245,9.99
B08RYXYF7M,ASIN,ATVPDKIKX0DER,FALSE,USD,47.99,9.99
B00QH86PHG,ASIN,ATVPDKIKX0DER,FALSE,USD,25.99,9.99
B07ZS1HQ15,ASIN,ATVPDKIKX0DER,FALSE,USD,57.99,9.99
B07JN95VZS,ASIN,ATVPDKIKX0DER,TRUE,USD,7.5,0
B010MHXB42,ASIN,ATVPDKIKX0DER,FALSE,USD,16.95,0
B003Q7ULSK,ASIN,ATVPDKIKX0DER,FALSE,USD,24.99,0
B003KUD1NA,ASIN,ATVPDKIKX0DER,FALSE,USD,25.98,0
B09YQF45H4,ASIN,ATVPDKIKX0DER,TRUE,USD,339.95,0
B07Y3VGTZK,ASIN,ATVPDKIKX0DER,FALSE,USD,199.95,0
