"ID Value","ID Type","Is FBA?","Listing Price","Listing Price Currency Code","Shipping Price","Shipping Price Currency Code","Total Fees","Total Fees Currency Code"
B00AK9LMX0,ASIN,,27.99,USD,0,USD,4.2,USD
B00MEKJB22,ASIN,,27.99,USD,0,USD,4.2,USD
B00FHSRY7M,ASIN,,17.99,USD,0,USD,2.7,USD
B00AQVDRKS,ASIN,,39.99,USD,0,USD,6,USD
B01C3GW17S,ASIN,,27.99,USD,0,USD,4.2,USD
B00IEAKBJS,ASIN,,10.99,USD,0,USD,1.65,USD
B018RCRI4I,ASIN,,15.99,USD,0,USD,2.4,USD
B018RBJPEK,ASIN,,15.99,USD,0,USD,2.4,USD
B07R9ZBY3L,ASIN,,39.99,USD,0,USD,3.2,USD
B08KYKLYHF,ASIN,,24.99,USD,0,USD,2,USD
B00IUI2A02,ASIN,,28.99,USD,0,USD,4.35,USD
B01N1ST47C,ASIN,,28.99,USD,0,USD,4.35,USD
B018REHMHO,ASIN,,17.99,USD,0,USD,2.7,USD
B00SHO182U,ASIN,,16.99,USD,0,USD,2.55,USD
B07R4N8FV1,ASIN,,23.99,USD,0,USD,3.6,USD
B00JCT9C0O,ASIN,,38.99,USD,0,USD,5.85,USD
B0BQWXD666,ASIN,,37.99,USD,0,USD,5.7,USD
B08G8ZD7MF,ASIN,,29.99,USD,0,USD,4.5,USD
B003OARLIC,ASIN,,109.95,USD,0,USD,16.49,USD
B09L8NQHZ4,ASIN,,49.95,USD,0,USD,8.49,USD
B0BN4XZPYG,ASIN,,329.95,USD,0,USD,49.49,USD
B0BN4NLKYD,ASIN,,79.95,USD,0,USD,13.59,USD
B0CCF2ZQFZ,ASIN,,579.95,USD,0,USD,86.99,USD
B09MZFSVNT,ASIN,,79.95,USD,0,USD,11.99,USD
B09MZDYN6K,ASIN,,89.95,USD,0,USD,13.49,USD
B09MZF5CPL,ASIN,,99.95,USD,0,USD,14.99,USD
B09LHVMJHT,ASIN,,129.95,USD,0,USD,19.49,USD
B09LHTNL5L,ASIN,,139.95,USD,0,USD,20.99,USD
B09LHV8S31,ASIN,,149.95,USD,0,USD,22.49,USD
B09LHVZF4S,ASIN,,159.94,USD,0,USD,23.99,USD
B09LHVVHQM,ASIN,,225.95,USD,0,USD,33.89,USD
B09LHV7H36,ASIN,,259.95,USD,0,USD,38.99,USD
B09LHWSL77,ASIN,,279.95,USD,0,USD,41.99,USD
B0C1ZSHSCZ,ASIN,,850,USD,0,USD,127.5,USD
B0C1ZR12Y9,ASIN,,950,USD,0,USD,142.5,USD
B0BZK328KK,ASIN,,1799,USD,124.99,USD,288.6,USD
B07ZRV2DGN,ASIN,,149.95,USD,0,USD,22.49,USD
B07M95N2HX,ASIN,,169.95,USD,0,USD,25.49,USD
B01M16KHMJ,ASIN,,39.95,USD,0,USD,5.99,USD
B07117DNV5,ASIN,,39.95,USD,0,USD,5.99,USD
B01NCJ0G8S,ASIN,,99.95,USD,0,USD,14.99,USD
B07YDY3527,ASIN,,89.95,USD,0,USD,13.49,USD
B09X28SJ37,ASIN,,99.95,USD,0,USD,14.99,USD
B0BLZQR2VY,ASIN,,99.95,USD,0,USD,14.99,USD
B08WRQ25J5,ASIN,,194.95,USD,0,USD,29.24,USD
B074MJ6J9X,ASIN,,19.15,USD,0,USD,2.87,USD
B074MJ77PK,ASIN,,19.15,USD,0,USD,2.87,USD
B075QNP7NG,ASIN,,19.15,USD,0,USD,2.87,USD
B07WHDS4Y7,ASIN,,169,USD,9.99,USD,26.85,USD
B00CP2403Y,ASIN,,36.99,USD,9.99,USD,7.05,USD
B00O8AU86Y,ASIN,,529,USD,9.99,USD,80.85,USD
B07D469Y9T,ASIN,,455,USD,9.99,USD,69.75,USD
B0192AYA4K,ASIN,,31.99,USD,9.99,USD,6.3,USD
B071DH2QCS,ASIN,,41.99,USD,9.99,USD,7.8,USD
B07572QC2Q,ASIN,,169,USD,9.99,USD,26.85,USD
B004CGB5KW,ASIN,,310,USD,9.99,USD,48,USD
B07P6MTCFL,ASIN,,255,USD,9.99,USD,39.75,USD
B07PXBTVZ4,ASIN,,255,USD,9.99,USD,39.75,USD
B00CP240QQ,ASIN,,25.99,USD,9.99,USD,5.4,USD
B011YRJEJA,ASIN,,265,USD,0,USD,39.75,USD
B085118DMP,ASIN,,245,USD,9.99,USD,38.25,USD
B004CGBD86,ASIN,,20.99,USD,9.99,USD,4.65,USD
B00DVILZBQ,ASIN,,317,USD,9.99,USD,49.05,USD
B004CG9Q0I,ASIN,,245,USD,9.99,USD,38.25,USD
B08RYXYF7M,ASIN,,47.99,USD,9.99,USD,8.7,USD
B00QH86PHG,ASIN,,25.99,USD,9.99,USD,5.4,USD
B07ZS1HQ15,ASIN,,57.99,USD,9.99,USD,10.2,USD
B07JN95VZS,ASIN,1,7.5,USD,0,USD,4.22,USD
B010MHXB42,ASIN,,16.95,USD,0,USD,2.54,USD
B003Q7ULSK,ASIN,,24.99,USD,0,USD,3.75,USD
B003KUD1NA,ASIN,,25.98,USD,0,USD,3.9,USD
B09YQF45H4,ASIN,1,339.95,USD,0,USD,66.96,USD
B07Y3VGTZK,ASIN,,199.95,USD,0,USD,29.99,USD
B08MV9MD1H,ASIN,1,59.95,USD,0,USD,12.69,USD
B08MVB7D9K,ASIN,,64.95,USD,0,USD,9.74,USD
B08MVBBZ4M,ASIN,,64.95,USD,0,USD,9.74,USD
B01FVBUSUE,ASIN,,89.95,USD,0,USD,13.49,USD
B01FVBUTNU,ASIN,1,89.95,USD,0,USD,19.14,USD
B075NQSR86,ASIN,,259.95,USD,0,USD,31.19,USD
B01JH8FHSU,ASIN,,129.99,USD,0,USD,19.5,USD
B01JH8FHTE,ASIN,,139.99,USD,0,USD,21,USD
B01JH8FHQM,ASIN,,139.99,USD,0,USD,21,USD
B08ZL88ZQV,ASIN,,279.99,USD,0,USD,42,USD
B093DQGDV7,ASIN,,259.99,USD,0,USD,39,USD
B08PKJJ54S,ASIN,,209.99,USD,0,USD,31.5,USD
B08NWX2P24,ASIN,,209.99,USD,0,USD,31.5,USD
B08H5NHC2M,ASIN,,229.99,USD,0,USD,34.5,USD
B08H5MYH2B,ASIN,,229.99,USD,0,USD,34.5,USD
B077B63S1V,ASIN,,259.99,USD,0,USD,39,USD
B07ZJT8MX1,ASIN,,552.99,USD,0,USD,82.95,USD
B092H7HMGZ,ASIN,,469.99,USD,0,USD,70.5,USD
B07VXZD138,ASIN,,449.99,USD,0,USD,67.5,USD
B07XWSMQZ1,ASIN,,499.99,USD,0,USD,75,USD
B07XGNGSPJ,ASIN,,499.99,USD,0,USD,75,USD
B07Y8LPNT9,ASIN,,499.99,USD,0,USD,75,USD
B07X5CQ8D9,ASIN,,17.99,USD,0,USD,2.7,USD
B07FB9PDPJ,ASIN,,19.99,USD,0,USD,3,USD
B07HR16NFR,ASIN,,17.99,USD,0,USD,2.7,USD
B07NBPTCD2,ASIN,,17.99,USD,0,USD,2.7,USD
B07HG2S3C2,ASIN,,34.99,USD,0,USD,5.25,USD
B07XBVKW3Y,ASIN,,34.99,USD,0,USD,5.25,USD
B083FVPS6L,ASIN,1,99.95,USD,0,USD,25.14,USD
B000PH6UJI,ASIN,,259.99,USD,0,USD,39,USD
B0BRYNRG9D,ASIN,,599.99,USD,0,USD,90,USD
B07XF29DNG,ASIN,,24.99,USD,0,USD,3.75,USD
B07X9VWGMY,ASIN,,24.99,USD,0,USD,3.75,USD
B07Q2K9VK1,ASIN,,24.99,USD,0,USD,3.75,USD
B0961RX4V2,ASIN,,24.99,USD,0,USD,3.75,USD
B07FBVQJ5K,ASIN,,27.99,USD,0,USD,4.2,USD
B07FF67JDT,ASIN,,27.99,USD,0,USD,4.2,USD
B07HQYNBV7,ASIN,,27.99,USD,0,USD,4.2,USD
B07XH14N7G,ASIN,,27.99,USD,0,USD,4.2,USD
B07FB6P8TT,ASIN,,32.99,USD,0,USD,4.95,USD
B071WNYHBD,ASIN,,32.99,USD,0,USD,4.95,USD
B07HQXQL3H,ASIN,,32.99,USD,0,USD,4.95,USD
B08W9XJTRR,ASIN,,32.99,USD,0,USD,4.95,USD
B07X4B1KDS,ASIN,,45,USD,0,USD,6.75,USD
B07XCZMNHC,ASIN,1,49.99,USD,0,USD,11.82,USD
B07X9WQC1Q,ASIN,1,49.94,USD,0,USD,11.81,USD
B07X8RHBGV,ASIN,1,47.89,USD,0,USD,11.5,USD
B07XF31VJP,ASIN,1,47.9,USD,0,USD,11.51,USD
B07H9CNNJZ,ASIN,,219.99,USD,0,USD,33,USD
B07QMZJM49,ASIN,,219.99,USD,0,USD,33,USD
B07PZDYPPY,ASIN,,219.99,USD,0,USD,33,USD
B0B8M7DXRN,ASIN,,199.99,USD,0,USD,30,USD
B07YCSSTFP,ASIN,,179.99,USD,0,USD,27,USD
B07WS2HTJC,ASIN,,369.99,USD,0,USD,55.5,USD
B07WWB8R7X,ASIN,,369.99,USD,0,USD,55.5,USD
B07YCS24LV,ASIN,,189.99,USD,0,USD,28.5,USD
B01FWSJ9ZG,ASIN,,34.95,USD,0,USD,5.24,USD
B00TQBAVLM,ASIN,,19.95,USD,0,USD,2.99,USD
B014I5DS2Y,ASIN,,34.95,USD,0,USD,5.24,USD
B014I146WO,ASIN,,19.95,USD,0,USD,2.99,USD
B014I246JQ,ASIN,,29.95,USD,0,USD,4.49,USD
B00FA3RQBS,ASIN,,11.99,USD,0,USD,1.8,USD
B07H1N96P7,ASIN,,99.99,USD,0,USD,15,USD
B07YZS5CGT,ASIN,,99.99,USD,0,USD,15,USD
B08D1LB8YR,ASIN,,139.99,USD,0,USD,21,USD
B08D1GYKMF,ASIN,,129.99,USD,0,USD,19.5,USD
B08D1LQYQ8,ASIN,,129.99,USD,0,USD,19.5,USD
B08D1L527D,ASIN,,199.99,USD,0,USD,30,USD
B08D1LB8Y3,ASIN,,199.99,USD,0,USD,30,USD
B0176UC0JA,ASIN,,340,USD,0,USD,51,USD
B07SBJ5X6H,ASIN,,405,USD,0,USD,60.75,USD
B07SBGN7X5,ASIN,,420,USD,0,USD,63,USD
B07YSX12SC,ASIN,,18.99,USD,0,USD,2.85,USD
B07WRFBHW1,ASIN,,24.99,USD,0,USD,3.75,USD
B07WSHGTS8,ASIN,,24.99,USD,0,USD,3.75,USD
B003DS31RU,ASIN,,10.99,USD,0,USD,1.65,USD
B003DS5Q8C,ASIN,,10.99,USD,0,USD,1.65,USD
B075G1H1H2,ASIN,,229,USD,0,USD,34.35,USD
B07H1TVHT2,ASIN,,11.95,USD,0,USD,1.79,USD
B07G7DCR64,ASIN,,14.95,USD,0,USD,2.24,USD
B07G7CDY39,ASIN,,16.95,USD,0,USD,2.54,USD
B072KF2TBN,ASIN,,34.95,USD,0,USD,5.24,USD
B09BRHLXT3,ASIN,,359.99,USD,0,USD,54,USD
B09BRF2KR1,ASIN,,359.99,USD,0,USD,54,USD
B09H3J7951,ASIN,,389.99,USD,0,USD,58.5,USD
B086B8T2ZL,ASIN,,199,USD,0,USD,29.85,USD
B086MK86Z3,ASIN,,199.99,USD,0,USD,30,USD
B085MNY222,ASIN,,199,USD,0,USD,29.85,USD
B085MNBLKD,ASIN,,199,USD,0,USD,29.85,USD
B085MNSBF2,ASIN,,249,USD,0,USD,37.35,USD
B085MN5YR3,ASIN,,249,USD,0,USD,37.35,USD
B085MN55D9,ASIN,,249,USD,0,USD,37.35,USD
B0CB75NJ2R,ASIN,,219.98,USD,0,USD,33,USD
B07X58Z9DX,ASIN,1,44.12,USD,0,USD,11.37,USD
B07X36WJZW,ASIN,,44.95,USD,0,USD,6.74,USD
B07X36WJZW,ASIN,,39.95,USD,0,USD,5.99,USD
B07X2781D3,ASIN,,39.95,USD,0,USD,5.99,USD
B07X49ZYBL,ASIN,,49.99,USD,0,USD,7.5,USD
B07X13CMX7,ASIN,,39.95,USD,0,USD,5.99,USD
B07X5CQ8DB,ASIN,,49.95,USD,0,USD,7.49,USD
B07X4B37ND,ASIN,,59.95,USD,0,USD,8.99,USD
B07X5B6MJJ,ASIN,,16.99,USD,0,USD,2.55,USD
B07X13BL1X,ASIN,,18.99,USD,0,USD,2.85,USD
B07HG2H5DQ,ASIN,,24.99,USD,0,USD,3.75,USD
B07FBRGYF1,ASIN,,24.99,USD,0,USD,3.75,USD
B07FB6MH84,ASIN,,24.99,USD,0,USD,3.75,USD
B07HG19Y8M,ASIN,,24.99,USD,0,USD,3.75,USD
B07HR1BNZX,ASIN,,21.98,USD,0,USD,3.3,USD
B07X13D975,ASIN,,15.99,USD,0,USD,2.4,USD
B08T265VQV,ASIN,,15.99,USD,0,USD,2.4,USD
B002617VNA,ASIN,,15.99,USD,0,USD,2.4,USD
B00IHQHYPI,ASIN,,22.45,USD,0,USD,3.37,USD
B00IHQHQI8,ASIN,,29.95,USD,0,USD,4.49,USD
B09K9GM2B5,ASIN,,109.99,USD,0,USD,16.5,USD
B08R5QGM59,ASIN,,99.99,USD,0,USD,15,USD
B09S8P6T4F,ASIN,,294.99,USD,0,USD,44.25,USD
B09S8MQ4NP,ASIN,,284.99,USD,0,USD,42.75,USD
B00J4WTQ0A,ASIN,,25.99,USD,0,USD,3.9,USD
B00J4WTQDC,ASIN,,25.99,USD,0,USD,3.9,USD
B00J4WTTRA,ASIN,,25.99,USD,0,USD,3.9,USD
B004IAK5IK,ASIN,,305,USD,0,USD,45.75,USD
B087N4GJX3,ASIN,,189.99,USD,0,USD,28.5,USD
B087N6T5S3,ASIN,,199.99,USD,0,USD,30,USD
B087MW98WV,ASIN,,199.99,USD,0,USD,30,USD
B087N514ZV,ASIN,,199.99,USD,0,USD,30,USD
B08VF6KJQH,ASIN,,339.99,USD,0,USD,51,USD
B08VF8FC78,ASIN,,339.99,USD,0,USD,51,USD
B078PL9DW8,ASIN,,29.95,USD,0,USD,4.49,USD
B07X278JTW,ASIN,,17.99,USD,0,USD,2.7,USD
B07X5CLPVQ,ASIN,,17.99,USD,0,USD,2.7,USD
B07FBBV31F,ASIN,,26.99,USD,0,USD,4.05,USD
B07FB5VKJW,ASIN,,26.99,USD,0,USD,4.05,USD
B07FB4VZ6Z,ASIN,,34.99,USD,0,USD,5.25,USD
B07SB89XW3,ASIN,,34.99,USD,0,USD,5.25,USD
B07VCN2W8B,ASIN,,14.99,USD,0,USD,2.25,USD
B07VFR2F78,ASIN,,15.99,USD,0,USD,2.4,USD
B0719FC2G1,ASIN,,11.49,USD,0,USD,1.72,USD
B0725LRD49,ASIN,,12.49,USD,0,USD,1.87,USD
B0C5474JSR,ASIN,,949.99,USD,0,USD,142.5,USD
B08N6XZF6D,ASIN,,469.95,USD,0,USD,70.49,USD
B08KSKHMZ1,ASIN,,719.99,USD,0,USD,108,USD
B0118FPT88,ASIN,,1276.99,USD,0,USD,191.55,USD
B00T7RGPG0,ASIN,,1099.99,USD,0,USD,165,USD
B07BKQBNH4,ASIN,,269,USD,0,USD,40.35,USD
B07BKV1VRQ,ASIN,,269.99,USD,0,USD,40.5,USD
B01K1JS1VE,ASIN,,239.99,USD,0,USD,36,USD
B01K1JRTDK,ASIN,,239.99,USD,0,USD,36,USD
B01K1JRNZE,ASIN,,259.99,USD,0,USD,39,USD
B09H3N6Q9N,ASIN,,359.99,USD,0,USD,54,USD
B09H3MH354,ASIN,,359.99,USD,0,USD,54,USD
B09H3MRCFB,ASIN,,399.99,USD,0,USD,60,USD
B09G3BZP64,ASIN,,309.99,USD,0,USD,46.5,USD
B09H3LFN2B,ASIN,,329.99,USD,0,USD,49.5,USD
B018TFPV7O,ASIN,,429.99,USD,0,USD,64.5,USD
B0184DRCNC,ASIN,,399.99,USD,0,USD,60,USD
B0184DRDRM,ASIN,,429.99,USD,0,USD,64.5,USD
B07YSXDNBQ,ASIN,,219.99,USD,0,USD,33,USD
B0B8MPF637,ASIN,,249.99,USD,0,USD,37.5,USD
B0CB75QDBN,ASIN,,259.99,USD,0,USD,39,USD
B0CB75VGP1,ASIN,,259.99,USD,0,USD,39,USD
B0C7WNS6B1,ASIN,,599.99,USD,0,USD,90,USD
B005R0F6DY,ASIN,,149.99,USD,0,USD,22.5,USD
B08D6WD3FH,ASIN,,129.99,USD,0,USD,19.5,USD
B08D6Y2829,ASIN,,139.99,USD,0,USD,21,USD
B09BP1J5ZB,ASIN,,299.99,USD,0,USD,45,USD
B09BP1YPW5,ASIN,,299.99,USD,0,USD,45,USD
B0CB77S7QQ,ASIN,,129.99,USD,0,USD,19.5,USD
B0CB74D4GD,ASIN,,349.99,USD,0,USD,52.5,USD
B01N5UTLD5,ASIN,,99.95,USD,0,USD,14.99,USD
B0CD9TR1QQ,ASIN,,20.45,USD,0,USD,3.07,USD
B0CDNVWW33,ASIN,,20.82,USD,0,USD,3.12,USD
B0CD969DK9,ASIN,,19.99,USD,0,USD,3,USD
B08DJ9H1HF,ASIN,,309.99,USD,0,USD,46.5,USD
B08DGX98QM,ASIN,,269.99,USD,0,USD,40.5,USD
B01N9CIFZ2,ASIN,,14.95,USD,0,USD,2.24,USD
B0CC6D5WVH,ASIN,,219.99,USD,0,USD,33,USD
B07RG74YN6,ASIN,,12.99,USD,0,USD,1.95,USD
B07X13CNFD,ASIN,,12.99,USD,0,USD,1.95,USD
B07X13DPNW,ASIN,,12.99,USD,0,USD,1.95,USD
B07X275RX8,ASIN,,14.99,USD,0,USD,2.25,USD
B07RG72GXB,ASIN,,12.99,USD,0,USD,1.95,USD
B07X13BL3N,ASIN,,14.99,USD,0,USD,2.25,USD
B07X2781GP,ASIN,,13.95,USD,0,USD,2.09,USD
B07X49MCC9,ASIN,,15.99,USD,0,USD,2.4,USD
B07X58W31R,ASIN,,17.99,USD,0,USD,2.7,USD
B0B8MLHDH6,ASIN,,199.99,USD,0,USD,30,USD
B0776ZK5PQ,ASIN,,199.99,USD,0,USD,30,USD
B0776ZK4JK,ASIN,,199.99,USD,0,USD,30,USD
B00GT3F3SG,ASIN,,799.99,USD,0,USD,120,USD
B00KC6NY5U,ASIN,,599.99,USD,0,USD,90,USD
B0BTFPGLX8,ASIN,,799.99,USD,0,USD,120,USD
B08FXW657D,ASIN,,219.99,USD,0,USD,33,USD
B08FXVFC1F,ASIN,,219.99,USD,0,USD,33,USD
B0B648NK4T,ASIN,,229.95,USD,0,USD,34.49,USD
B0B651CRDN,ASIN,,229.95,USD,0,USD,34.49,USD
B0C7XB7ZYG,ASIN,,429.95,USD,0,USD,64.49,USD
B0757CNLMR,ASIN,,339.95,USD,0,USD,50.99,USD
B0C7XMV2ZR,ASIN,,429.95,USD,0,USD,64.49,USD
B0992RH8MZ,ASIN,,329.95,USD,0,USD,49.49,USD
B0B64C1WGC,ASIN,,229.95,USD,0,USD,34.49,USD
B0757CVZM9,ASIN,,229.99,USD,0,USD,34.5,USD
B0C7Y214VF,ASIN,,429.94,USD,0,USD,64.49,USD
B0992QZXHZ,ASIN,,329.95,USD,0,USD,49.49,USD
B0B64762LL,ASIN,,239.95,USD,0,USD,35.99,USD
B0757D281L,ASIN,,247.59,USD,0,USD,37.14,USD
B007NLQLCA,ASIN,,169.95,USD,0,USD,25.49,USD
B0C7XNL9L3,ASIN,,429.95,USD,0,USD,64.49,USD
B07ZJSN5RY,ASIN,,249.95,USD,0,USD,37.49,USD
B09LNWPZNZ,ASIN,,189.95,USD,0,USD,28.49,USD
B09LPHCQ75,ASIN,,199.95,USD,0,USD,29.99,USD
B07ZJNWWMP,ASIN,,119.95,USD,0,USD,17.99,USD
B07ZJSDH8G,ASIN,,119.95,USD,0,USD,17.99,USD
B00NGW946A,ASIN,,169.99,USD,0,USD,25.5,USD
B00NGVOYOS,ASIN,,169.99,USD,0,USD,25.5,USD
B00NGVSIYU,ASIN,,169.99,USD,0,USD,25.5,USD
B079KV1N27,ASIN,,229.99,USD,0,USD,34.5,USD
B06X9P1PDR,ASIN,,299.99,USD,0,USD,45,USD
B06WWQ59SH,ASIN,,319.99,USD,0,USD,48,USD
B06X9JL8Q2,ASIN,,319.99,USD,0,USD,48,USD
B005AX9ARQ,ASIN,,199.95,USD,0,USD,29.99,USD
B004E54YZE,ASIN,,169.95,USD,0,USD,25.49,USD
B0CVS9R487,ASIN,,249.99,USD,0,USD,37.5,USD
B0CVSC9F4K,ASIN,,199.99,USD,0,USD,30,USD
B0CVSDQ772,ASIN,,224.99,USD,0,USD,33.75,USD
B0CVS9XCDB,ASIN,,234.99,USD,0,USD,35.25,USD
B07NY3D8V8,ASIN,,18.99,USD,0,USD,2.85,USD
B07LGDVK5L,ASIN,,18.99,USD,0,USD,2.85,USD
B086PN3HPC,ASIN,,299.94,USD,0,USD,44.99,USD
B07V25F5MH,ASIN,,299.94,USD,0,USD,44.99,USD
B0CVSBT17B,ASIN,,399.99,USD,0,USD,60,USD
B0CVSB5HB9,ASIN,,299.99,USD,0,USD,45,USD
B0CVSCJHYZ,ASIN,,349.99,USD,0,USD,52.5,USD
B0CVS9VT1Y,ASIN,,374.99,USD,0,USD,56.25,USD
B0CVS9VGGR,ASIN,,299.99,USD,0,USD,45,USD
B0CVSDGP5J,ASIN,,249.99,USD,0,USD,37.5,USD
B0CVSFDB34,ASIN,,249.99,USD,0,USD,37.5,USD
B0CVSC84BW,ASIN,,299.99,USD,0,USD,45,USD
B0CVSCK2F3,ASIN,,269.99,USD,0,USD,40.5,USD
B0CVSC4GG1,ASIN,,269.99,USD,0,USD,40.5,USD
B081S8J4YT,ASIN,,199.94,USD,0,USD,29.99,USD
B07N7N8J69,ASIN,,149.99,USD,0,USD,22.5,USD
B0BTFQNPG8,ASIN,,199.99,USD,0,USD,30,USD
B000309IYG,ASIN,,319.99,USD,0,USD,48,USD
B003HVZJRS,ASIN,,199.99,USD,0,USD,30,USD
B003G8DOBA,ASIN,,199.99,USD,0,USD,30,USD
B003FKRWB2,ASIN,,199.99,USD,0,USD,30,USD
B001NZEKOI,ASIN,,199.99,USD,0,USD,30,USD
B005HR9MYQ,ASIN,,199.99,USD,0,USD,30,USD
B003B097IM,ASIN,,149.99,USD,0,USD,22.5,USD
B01KMH9I5I,ASIN,,74.95,USD,0,USD,11.24,USD
B08DJ91PXQ,ASIN,,249.99,USD,0,USD,37.5,USD
B08DJ7J7NN,ASIN,,249.99,USD,0,USD,37.5,USD
B08DJ8HDQP,ASIN,,259.99,USD,0,USD,39,USD
